Gene_stable_ID	GC_content	NCBI_gene_ID	HGNC_symbol	HGNC_ID
ENSG00000105516	58.35	1628	DBP	HGNC:2697
ENSG00000277198	53.38		RN7SL270P	HGNC:46286
ENSG00000144227	38.19	11249	NXPH2	HGNC:8076
ENSG00000103194	43.62	9100	USP10	HGNC:12608
ENSG00000004897	38.66	996	CDC27	HGNC:1728
ENSG00000222826	49.16		RN7SKP286	HGNC:46010
ENSG00000229104	51.16		YY1P2	HGNC:45095
ENSG00000232992	56.20		AHCYP4	HGNC:44996
ENSG00000287147	38.11			
ENSG00000074416	44.86	11343	MGLL	HGNC:17038
ENSG00000286778	36.49			
ENSG00000226939	38.80			
ENSG00000229131	36.57			
ENSG00000250354	38.67			
ENSG00000206901	42.42			
ENSG00000287292	37.57			
ENSG00000235232	48.48		MRPS18BP2	HGNC:29742
ENSG00000063180	53.77	770	CA11	HGNC:1370
ENSG00000228374	34.26		RPL9P13	HGNC:36558
ENSG00000251418	51.16		ASS1P8	HGNC:771
ENSG00000270615	34.14		SGO1P1	HGNC:50776
ENSG00000223554	36.76			
ENSG00000201846	51.96		RNA5SP166	HGNC:43066
ENSG00000287283	38.68			
ENSG00000250357	34.06			
ENSG00000240977	42.24		RN7SL283P	HGNC:46299
ENSG00000224028	35.81		LINC01853	HGNC:52669
ENSG00000240692	51.97		RN7SL538P	HGNC:46554
ENSG00000225176	42.35		ATP5MGP4	HGNC:38165
ENSG00000229359	60.94	5301	PIN1P1	HGNC:8989
ENSG00000279016	33.50			
ENSG00000227149	41.15		MTCO1P44	HGNC:52109
ENSG00000237919	32.31		LRRC7-AS1	HGNC:40843
ENSG00000249317	36.41	105377480		
ENSG00000231567	36.50		MTND2P19	HGNC:42120
ENSG00000206913	56.12			
ENSG00000246211	42.22	101928580	P4HA3-AS1	HGNC:53160
ENSG00000223921	37.69		MTND1P27	HGNC:42076
ENSG00000066557	35.12	55631	LRRC40	HGNC:26004
ENSG00000239168	30.65		RNU7-197P	HGNC:45731
ENSG00000249752	38.61			
ENSG00000168702	34.81	53353	LRP1B	HGNC:6693
ENSG00000250252	36.27	107986319	LINC02430	HGNC:53361
ENSG00000165434	37.45	283209	PGM2L1	HGNC:20898
ENSG00000248210	36.91	101927849	LINC02355	HGNC:53277
ENSG00000199627	42.06		RNU6-1010P	HGNC:47973
ENSG00000234828	35.80	285423	IQCM	HGNC:53443
ENSG00000128585	39.28	4289	MKLN1	HGNC:7109
ENSG00000232871	53.95	653677	SEC1P	HGNC:44149
ENSG00000244389	53.54		RN7SL242P	HGNC:46258
ENSG00000116754	37.01	9295	SRSF11	HGNC:10782
ENSG00000254440	38.19	59351	PBOV1	HGNC:21079
ENSG00000142233	57.38	126147	NTN5	HGNC:25208
ENSG00000262543	38.75	110806279	SMIM28	HGNC:53434
ENSG00000287565	44.79			
ENSG00000218499	38.37			
ENSG00000250905	35.91			
ENSG00000215878	54.51		MARCKSL1P2	HGNC:45240
ENSG00000251482	36.93		AKIRIN2P1	HGNC:50796
ENSG00000212961	48.51		HNRNPA1P40	HGNC:48769
ENSG00000202331	50.00		RNA5SP167	HGNC:43067
ENSG00000051620	47.12	23593	HEBP2	HGNC:15716
ENSG00000254631	42.32			
ENSG00000207121	38.89		RNU6-1230P	HGNC:48193
ENSG00000250704	36.41			
ENSG00000286711	38.19			
ENSG00000255440	37.24			
ENSG00000170390	40.69	166614	DCLK2	HGNC:19002
ENSG00000264402	32.99	100616215	MIR548AL	HGNC:41736
ENSG00000175538	48.41	10008	KCNE3	HGNC:6243
ENSG00000176920	51.56	2524	FUT2	HGNC:4013
ENSG00000285848	52.91			
ENSG00000135540	40.97	57224	NHSL1	HGNC:21021
ENSG00000103196	50.35	83716	CRISPLD2	HGNC:25248
ENSG00000176909	57.95	284358	MAMSTR	HGNC:26689
ENSG00000196547	55.30	4122	MAN2A2	HGNC:6825
ENSG00000254928	44.65			
ENSG00000255444	44.37		CYCSP27	HGNC:24401
ENSG00000254974	36.86			
ENSG00000287143	43.71			
ENSG00000175536	50.22	387787	LIPT2	HGNC:37216
ENSG00000187715	39.28	166348	KBTBD12	HGNC:25731
ENSG00000254837	40.69	100287896		
ENSG00000077514	41.72	10714	POLD3	HGNC:20932
ENSG00000277306	43.32			
ENSG00000283506	46.67	102465692	MIR7157	HGNC:50010
ENSG00000105538	53.60	54922	RASIP1	HGNC:24716
ENSG00000236440	53.31		COPRSP1	HGNC:54677
ENSG00000238065	45.32		LRRC57P1	HGNC:54680
ENSG00000201892	36.75			
ENSG00000252015	35.64		RNU6-904P	HGNC:47867
ENSG00000233329	47.46		RPS16P3	HGNC:35986
ENSG00000201210	48.72		RNA5SP139	HGNC:43039
ENSG00000244125	35.77			
ENSG00000058262	47.30	29927	SEC61A1	HGNC:18276
ENSG00000266555	31.71	100423001	MIR3145	HGNC:38327
ENSG00000274594	63.51			
ENSG00000228134	37.10		UBE2V1P14	HGNC:52412
ENSG00000229781	40.70		RRN3P4	HGNC:54536
ENSG00000216802	53.61			
ENSG00000225177	53.15			
ENSG00000115919	37.45	8942	KYNU	HGNC:6469
ENSG00000279968	41.79	100507462	CCDC28A-AS1	HGNC:51715
ENSG00000024862	38.91	25901	CCDC28A	HGNC:21098
ENSG00000182264	52.95	284359	IZUMO1	HGNC:28539
ENSG00000239291	58.28			
ENSG00000228988	36.76			
ENSG00000203734	41.46	345930	ECT2L	HGNC:21118
ENSG00000233287	47.29			
ENSG00000118454	37.51	81573	ANKRD13C	HGNC:25374
ENSG00000262265	36.65			
ENSG00000236753	41.94	100506881	MKLN1-AS	HGNC:40374
ENSG00000260859	45.00			
ENSG00000261872	38.48			
ENSG00000279622	50.83			
ENSG00000260340	53.34		LINC02176	HGNC:53038
ENSG00000198336	45.91	4635	MYL4	HGNC:7585
ENSG00000153786	48.57	55625	ZDHHC7	HGNC:18459
ENSG00000197568	42.14	11147	HHLA3	HGNC:4906
ENSG00000226088	36.53		HHLA3-AS1	HGNC:40277
ENSG00000174951	55.87	2523	FUT1	HGNC:4012
ENSG00000116761	39.51	1491	CTH	HGNC:2501
ENSG00000175792	45.86	8607	RUVBL1	HGNC:10474
ENSG00000234040	54.40		RPL10P12	HGNC:52345
ENSG00000206650	52.82	100379132	SNORA70G	HGNC:34359
ENSG00000234925	45.47		ATP5PDP4	HGNC:49626
ENSG00000105550	60.11	26291	FGF21	HGNC:3678
ENSG00000247363	42.44	100507250		
ENSG00000241825	45.33		RPL7P42	HGNC:35543
ENSG00000238721	44.44		RNU7-194P	HGNC:45728
ENSG00000206758	42.99		RNU6-317P	HGNC:47280
ENSG00000273489	36.88			
ENSG00000105552	54.54	587	BCAT2	HGNC:977
ENSG00000135709	51.63	9764	KIAA0513	HGNC:29058
ENSG00000111581	39.25	57122	NUP107	HGNC:29914
ENSG00000198589	36.23	987	LRBA	HGNC:1742
ENSG00000128567	50.47	5420	PODXL	HGNC:9171
ENSG00000259207	46.53	3690	ITGB3	HGNC:6156
ENSG00000278636	54.77			
ENSG00000271992	38.41			
ENSG00000225415	41.50		ACKR4P1	HGNC:21142
ENSG00000233020	40.02		CHORDC1P5	HGNC:54690
ENSG00000220600	43.22			
ENSG00000237033	37.77		CASP3P1	HGNC:43596
ENSG00000229051	38.03	101927244	LINC01788	HGNC:52577
ENSG00000135597	37.32	85021	REPS1	HGNC:15578
ENSG00000226208	37.73			
ENSG00000254500	41.67		RANP3	HGNC:39858
ENSG00000223202	50.71		RN7SKP297	HGNC:46021
ENSG00000054938	51.61	25884	CHRDL2	HGNC:24168
ENSG00000050628	38.05	5733	PTGER3	HGNC:9595
ENSG00000259661	47.88			
ENSG00000184508	55.90	374659	HDDC3	HGNC:30522
ENSG00000259753	43.81			
ENSG00000224545	48.50			
ENSG00000238419	39.68		RNU7-186P	HGNC:45720
ENSG00000276790	49.62			
ENSG00000213261	46.66		EEF1B2P6	HGNC:51453
ENSG00000263293	42.90	102724508		
ENSG00000236238	57.10			
ENSG00000236395	42.86			
ENSG00000153789	53.72	339145	CIBAR2	HGNC:24781
ENSG00000236281	52.47		NDUFB9P2	HGNC:52270
ENSG00000178852	37.82	124989	EFCAB13	HGNC:26864
ENSG00000233263	43.20		CAPZA1P4	HGNC:54565
ENSG00000270390	38.75		SFXN4P1	HGNC:54574
ENSG00000236386	43.08			
ENSG00000075884	36.48	55843	ARHGAP15	HGNC:21030
ENSG00000224865	45.13	101928782		
ENSG00000140553	53.82	55898	UNC45A	HGNC:30594
ENSG00000229532	52.35			
ENSG00000278214	55.99	400548	LINC02139	HGNC:52999
ENSG00000221866	46.94	91584	PLXNA4	HGNC:9102
ENSG00000275088	59.68			
ENSG00000222627	45.20		RNU2-37P	HGNC:48530
ENSG00000239608	61.10	100874089	RUVBL1-AS1	HGNC:40514
ENSG00000131149	56.58	23199	GSE1	HGNC:28979
ENSG00000212344	37.86		RNU6-823P	HGNC:47786
ENSG00000132394	47.87	60678	EEFSEC	HGNC:24614
ENSG00000235782	37.47			
ENSG00000269933	36.52			
ENSG00000235079	36.93		ZRANB2-AS1	HGNC:43594
ENSG00000132485	34.19	9406	ZRANB2	HGNC:13058
ENSG00000285619	42.94			
ENSG00000179407	55.16	165721	DNAJB8	HGNC:23699
ENSG00000242049	55.04	285224	DNAJB8-AS1	HGNC:41029
ENSG00000179348	60.46	2624	GATA2	HGNC:4171
ENSG00000224288	39.22		MTCYBP11	HGNC:51962
ENSG00000226839	36.44		MTND6P11	HGNC:39474
ENSG00000224852	36.62		MTND5P24	HGNC:42286
ENSG00000232772	38.07		MTND4P22	HGNC:42209
ENSG00000225144	44.14			
ENSG00000236300	33.56		MTND4LP12	HGNC:42246
ENSG00000280776	34.51		LINC01202	HGNC:49633
ENSG00000223436	44.99			
ENSG00000227557	41.04		MTND3P9	HGNC:42149
ENSG00000225476	41.80		MTCO3P5	HGNC:52123
ENSG00000183470	44.93	286023		
ENSG00000284167	37.37		MTATP6P5	HGNC:44579
ENSG00000113327	35.18	2566	GABRG2	HGNC:4087
ENSG00000207721	36.05	406962	MIR186	HGNC:31557
ENSG00000231766	37.79		MTCO2P5	HGNC:52124
ENSG00000201009	48.08			
ENSG00000225881	48.59	100506937		
ENSG00000229956	36.62		ZRANB2-AS2	HGNC:43595
ENSG00000257284	37.00			
ENSG00000279353	52.59			
ENSG00000228655	35.88			
ENSG00000106554	39.02	54927	CHCHD3	HGNC:21906
ENSG00000265902	44.29	100616402	MIR4696	HGNC:41780
ENSG00000241097	45.45			
ENSG00000227615	46.87			
ENSG00000244300	55.16		GATA2-AS1	HGNC:51108
ENSG00000166439	39.49	254225	RNF169	HGNC:26961
ENSG00000253347	38.81			
ENSG00000228782	42.96		MRPL45P2	HGNC:29716
ENSG00000239405	45.42		TMED10P2	HGNC:38105
ENSG00000283994	37.84			
ENSG00000286806	44.53			
ENSG00000233560	55.13		KRT8P39	HGNC:39873
ENSG00000231758	35.88		ARHGAP15-AS1	HGNC:40949
ENSG00000198685	53.98	23434	LINC01565	HGNC:17099
ENSG00000175782	43.40	55508	SLC35E3	HGNC:20864
ENSG00000257277	38.25			
ENSG00000163902	46.98	6184	RPN1	HGNC:10381
ENSG00000166435	41.82	143570	XRRA1	HGNC:18868
ENSG00000286024	53.19			
ENSG00000257226	39.36			
ENSG00000087076	51.40	51171	HSD17B14	HGNC:23238
ENSG00000236356	39.87			
ENSG00000141279	41.30	9520	NPEPPS	HGNC:7900
ENSG00000200287	31.31			
ENSG00000232377	36.67	101928386		
ENSG00000121964	36.87	79712	GTDC1	HGNC:20887
ENSG00000227197	38.27			
ENSG00000256678	55.86			
ENSG00000283041	54.34			
ENSG00000284135	48.21	100500804	MIR3654	HGNC:38896
ENSG00000272393	39.42		RNU6-92P	HGNC:47055
ENSG00000237821	46.59		ST13P7	HGNC:18558
ENSG00000135679	39.81	4193	MDM2	HGNC:6973
ENSG00000131558	38.30	60412	EXOC4	HGNC:30389
ENSG00000105559	51.07	57664	PLEKHA4	HGNC:14339
ENSG00000277250	50.15			
ENSG00000242551	50.73		POU5F1P6	HGNC:33312
ENSG00000226324	49.60			
ENSG00000172260	34.94	257194	NEGR1	HGNC:17302
ENSG00000075785	45.18	7879	RAB7A	HGNC:9788
ENSG00000258384	56.91		RCCD1-AS1	HGNC:54811
ENSG00000166965	54.47	91433	RCCD1	HGNC:30457
ENSG00000287787	56.45			
ENSG00000270313	49.07		COX6CP16	HGNC:49367
ENSG00000231985	37.30			
ENSG00000179219	55.76		LINC00311	HGNC:28312
ENSG00000271618	51.10			
ENSG00000266307	61.00	100847022	MIR5093	HGNC:43474
ENSG00000287946	53.86			
ENSG00000228853	36.26	100852409	NEGR1-IT1	HGNC:41432
ENSG00000278716	57.90			
ENSG00000233994	44.57		GDI2P2	HGNC:37976
ENSG00000270124	57.82			
ENSG00000286863	35.12			
ENSG00000260417	57.77			
ENSG00000263968	56.71		RN7SL381P	HGNC:46397
ENSG00000131153	49.77	51659	GINS2	HGNC:24575
ENSG00000207130	42.96			
ENSG00000239503	47.37		MARK2P8	HGNC:39799
ENSG00000242992	47.56		FTH1P4	HGNC:3991
ENSG00000227207	43.02		RPL31P12	HGNC:35546
ENSG00000244232	52.98		RN7SL698P	HGNC:46714
ENSG00000239483	42.38		RPS15AP16	HGNC:36764
ENSG00000225087	35.36			
ENSG00000244065	50.06		MARK2P17	HGNC:50318
ENSG00000243022	52.96		MARK3P3	HGNC:50314
ENSG00000242062	50.84		MARK2P6	HGNC:39797
ENSG00000261159	49.57			
ENSG00000231305	48.93			
ENSG00000154102	53.10	404550	C16orf74	HGNC:23362
ENSG00000250796	53.60			
ENSG00000212366	40.19		RNU6-1246P	HGNC:48209
ENSG00000227016	34.83		LINC02796	HGNC:27918
ENSG00000287110	48.66			
ENSG00000285808	35.84		LINC02797	HGNC:54320
ENSG00000280317	44.85			
ENSG00000229636	57.08		KRT8P21	HGNC:33373
ENSG00000177646	48.09	28976	ACAD9	HGNC:21497
ENSG00000251825	45.63		RN7SKP19	HGNC:45743
ENSG00000233973	33.64	101927295	LINC01360	HGNC:50593
ENSG00000275393	48.50			
ENSG00000198901	45.15	9055	PRC1	HGNC:9341
ENSG00000287125	53.40			
ENSG00000283416	58.75	100302261	MIR1910	HGNC:35394
ENSG00000269898	50.80			
ENSG00000131148	48.89	10328	EMC8	HGNC:7864
ENSG00000087074	56.79	23645	PPP1R15A	HGNC:14375
ENSG00000223479	35.24		LINC02238	HGNC:53116
ENSG00000200601	42.99		RNA5SP50	HGNC:42827
ENSG00000285778	36.23			
ENSG00000104804	51.23	7288	TULP2	HGNC:12424
ENSG00000252005	35.78		RNU4ATAC8P	HGNC:46894
ENSG00000162620	34.00	127255	LRRIQ3	HGNC:28318
ENSG00000276137	50.93	102465139	MIR6133	HGNC:50007
ENSG00000235429	42.72			
ENSG00000235967	54.22		COX5BP3	HGNC:2272
ENSG00000226205	42.88		RPS3AP27	HGNC:35978
ENSG00000155530	39.59	136332	LRGUK	HGNC:21964
ENSG00000252311	48.80		RNU1-103P	HGNC:48445
ENSG00000270184	50.06			
ENSG00000270159	54.53	101928557		
ENSG00000131143	50.78	1327	COX4I1	HGNC:2265
ENSG00000104805	52.75	4924	NUCB1	HGNC:8043
ENSG00000254685	34.35	8790	FPGT	HGNC:3825
ENSG00000231098	43.06			
ENSG00000205060	40.40	84912	SLC35B4	HGNC:20584
ENSG00000278879	35.21			
ENSG00000242999	53.67		RN7SL239P	HGNC:46255
ENSG00000241170	40.36			
ENSG00000286943	41.68			
ENSG00000118363	39.26	9789	SPCS2	HGNC:28962
ENSG00000259030	36.52	100526835	FPGT-TNNI3K	HGNC:42952
ENSG00000169554	38.58	9839	ZEB2	HGNC:14881
ENSG00000270698	45.92			
ENSG00000214259	51.66			
ENSG00000286510	54.37			
ENSG00000279907	57.50			
ENSG00000229177	44.46			
ENSG00000284946	45.82			
ENSG00000273297	43.71	105375519		
ENSG00000140968	49.68	3394	IRF8	HGNC:5358
ENSG00000258725	44.84	100507118	PRC1-AS1	HGNC:48587
ENSG00000200142	44.90			
ENSG00000184056	46.84	26276	VPS33B	HGNC:12712
ENSG00000200152	43.27		RNU6-216P	HGNC:47179
ENSG00000085662	50.04	231	AKR1B1	HGNC:381
ENSG00000162139	43.57	10825	NEU3	HGNC:7760
ENSG00000235191	50.67	100874085	NUCB1-AS1	HGNC:40419
ENSG00000260366	48.91			
ENSG00000274134	61.43	102466732	MIR6774	HGNC:50202
ENSG00000104808	52.54	27294	DHDH	HGNC:17887
ENSG00000285163	51.96			
ENSG00000268804	51.22		LINC02132	HGNC:52992
ENSG00000285040	50.71			
ENSG00000269667	57.85			
ENSG00000285012	50.49			
ENSG00000279604	53.85			
ENSG00000261177	53.04			
ENSG00000146386	44.13	58527	ABRACL	HGNC:21230
ENSG00000284722	41.31			
ENSG00000268078	44.69			
ENSG00000268505	46.32			
ENSG00000234611	54.03		OR2AT2P	HGNC:19619
ENSG00000269186	43.75	100506542	LINC01082	HGNC:49125
ENSG00000213333	41.98		NPM1P50	HGNC:45229
ENSG00000087088	53.57	581	BAX	HGNC:959
ENSG00000112406	41.80	51696	HECA	HGNC:21041
ENSG00000171561	39.73	341152	OR2AT4	HGNC:19620
ENSG00000268754	46.96		LINC01081	HGNC:49124
ENSG00000254186	37.06			
ENSG00000255395	42.91			
ENSG00000199949	36.84			
ENSG00000268532	50.81	146513	LINC02135	HGNC:27094
ENSG00000231329	40.62			
ENSG00000137491	47.99	11309	SLCO2B1	HGNC:10962
ENSG00000168367	52.13	732275	LINC00917	HGNC:48607
ENSG00000201474	39.81		RNU6-164P	HGNC:47127
ENSG00000254351	36.17		ARL2BPP5	HGNC:39449
ENSG00000249449	50.49		MRPL57P6	HGNC:29689
ENSG00000250114	52.66			
ENSG00000113328	37.50	900	CCNG1	HGNC:1592
ENSG00000272446	40.45			
ENSG00000164440	40.25	167838	TXLNB	HGNC:21617
ENSG00000267898	57.69			
ENSG00000248521	55.01			
ENSG00000087086	55.82	2512	FTL	HGNC:3999
ENSG00000249690	45.58			
ENSG00000116783	36.79	51086	TNNI3K	HGNC:19661
ENSG00000181541	51.87	10586	MAB21L2	HGNC:6758
ENSG00000183432	38.15		ZBTB8OSP1	HGNC:19043
ENSG00000252451	44.64		RNA5SP168	HGNC:43068
ENSG00000235606	44.13		AK4P6	HGNC:39069
ENSG00000145425	41.26	6189	RPS3A	HGNC:10421
ENSG00000114656	47.21	57501	CFAP92	HGNC:29231
ENSG00000206734	43.14			
ENSG00000263766	43.30			
ENSG00000226571	40.76			
ENSG00000269826	54.70			
ENSG00000268473	52.42			
ENSG00000108424	43.15	3837	KPNB1	HGNC:6400
ENSG00000218565	44.27			
ENSG00000268388	51.71	400550	FENDRR	HGNC:43894
ENSG00000164442	50.46	10370	CITED2	HGNC:1987
ENSG00000104812	52.54	2997	GYS1	HGNC:4706
ENSG00000238099	40.34	645434	LINC01625	HGNC:52052
ENSG00000198074	45.41	57016	AKR1B10	HGNC:382
ENSG00000219806	43.94		ATP5PBP6	HGNC:39747
ENSG00000205695	44.33			
ENSG00000103241	55.29	2294	FOXF1	HGNC:3809
ENSG00000231426	37.70		FILNC1	HGNC:53755
ENSG00000214432	47.04	101926911	VPS33B-DT	HGNC:51413
ENSG00000270020	52.09			
ENSG00000243697	52.89			
ENSG00000279507	44.30			
ENSG00000225148	38.20			
ENSG00000103248	49.14	64779	MTHFSD	HGNC:25778
ENSG00000114654	52.49	79825	EFCC1	HGNC:25692
ENSG00000287820	35.71			
ENSG00000278514	37.70			
ENSG00000258542	41.28			
ENSG00000236013	36.92	100507477		
ENSG00000275929	43.50			
ENSG00000258665	54.56			
ENSG00000170584	37.57	134492	NUDCD2	HGNC:30535
ENSG00000285661	40.75			
ENSG00000227471	45.52	441282	AKR1B15	HGNC:37281
ENSG00000185518	42.49	9899	SV2B	HGNC:16874
ENSG00000249505	71.27			
ENSG00000169704	63.33	2815	GP9	HGNC:4444
ENSG00000172780	50.78	339122	RAB43	HGNC:19983
ENSG00000072571	36.97	3161	HMMR	HGNC:5012
ENSG00000237324	36.81			
ENSG00000252107	43.27		RNA5SP220	HGNC:43120
ENSG00000233894	31.65			
ENSG00000263514	21.33	100500879	MIR3668	HGNC:38982
ENSG00000285875	35.00			
ENSG00000162621	37.58	105378803	LRRC53	HGNC:25255
ENSG00000264390	50.00	100616180	MIR4465	HGNC:41842
ENSG00000217684	36.78		RPS3AP24	HGNC:36267
ENSG00000234147	34.00			
ENSG00000216548	47.80			
ENSG00000275138	37.66			
ENSG00000178965	36.47	127254	ERICH3	HGNC:25346
ENSG00000286452	41.43			
ENSG00000172331	39.66	669	BPGM	HGNC:1093
ENSG00000259828	30.41			
ENSG00000222764	46.69		RN7SKP106	HGNC:45830
ENSG00000218351	35.25		RPS3AP23	HGNC:36767
ENSG00000261796	48.20	100534599	ISY1-RAB43	HGNC:42969
ENSG00000183207	52.99	10856	RUVBL2	HGNC:10475
ENSG00000135577	35.41	4829	NMBR	HGNC:7843
ENSG00000224375	41.49			
ENSG00000230101	51.72		TUBB3P2	HGNC:42181
ENSG00000285883	45.01			
ENSG00000258551	39.69	101926928		
ENSG00000122786	40.05	800	CALD1	HGNC:1441
ENSG00000258954	39.00			
ENSG00000234497	35.82	101927320	ERICH3-AS1	HGNC:41093
ENSG00000258765	40.67			
ENSG00000258540	51.72			
ENSG00000270983	43.03			
ENSG00000259057	45.74		THRAP3P2	HGNC:54830
ENSG00000272864	29.91			
ENSG00000273174	48.14			
ENSG00000176463	45.12	28232	SLCO3A1	HGNC:10952
ENSG00000201264	27.78	114655	SNORD73B	HGNC:30357
ENSG00000240682	45.18	57461	ISY1	HGNC:29201
ENSG00000116791	39.61	1429	CRYZ	HGNC:2419
ENSG00000236822	57.04		NMBR-AS1	HGNC:40406
ENSG00000109686	40.78	152503	SH3D19	HGNC:30418
ENSG00000203733	30.41	100126572	GJE1	HGNC:33251
ENSG00000254475	54.51		OR2AT1P	HGNC:15145
ENSG00000009844	35.53	51534	VTA1	HGNC:20954
ENSG00000255136	48.57			
ENSG00000255460	38.39		ZDHHC20P3	HGNC:39775
ENSG00000261594	67.89	100507050	TPBGL	HGNC:44159
ENSG00000137486	52.02	408	ARRB1	HGNC:711
ENSG00000237494	41.72			
ENSG00000112414	35.70	57211	ADGRG6	HGNC:13841
ENSG00000280278	50.56	146512		
ENSG00000260944	58.50	103752587	FOXC2-AS1	HGNC:50665
ENSG00000176692	63.17	2303	FOXC2	HGNC:3801
ENSG00000176678	51.36	2300	FOXL1	HGNC:3817
ENSG00000273898	65.67	102466738	MIR6798	HGNC:50013
ENSG00000104826	64.12	3972	LHB	HGNC:6584
ENSG00000264558	46.44			
ENSG00000279142	50.75			
ENSG00000260387	55.87			
ENSG00000198933	58.66	9755	TBKBP1	HGNC:30140
ENSG00000261161	46.70			
ENSG00000268655	63.47	101059948		
ENSG00000274478	46.82			
ENSG00000260661	41.94			
ENSG00000261175	49.90		LINC02188	HGNC:53050
ENSG00000104827	64.98	1082	CGB3	HGNC:1886
ENSG00000258761	45.18			
ENSG00000258726	42.93		DUXAP6	HGNC:32185
ENSG00000258925	42.00		NPM1P5	HGNC:7925
ENSG00000140557	47.98	8128	ST8SIA2	HGNC:10870
ENSG00000267335	56.91			
ENSG00000260026	43.26		LINC02189	HGNC:53051
ENSG00000267019	64.64		NTF6A	HGNC:8025
ENSG00000267099	62.50		NTF6G	HGNC:8027
ENSG00000104818	63.83	114336	CGB2	HGNC:16722
ENSG00000287010	45.46			
ENSG00000287161	49.97			
ENSG00000273437	40.00			
ENSG00000260795	39.93			
ENSG00000169714	42.65	7555	CNBP	HGNC:13164
ENSG00000267631	63.30	114335	CGB1	HGNC:16721
ENSG00000232190	46.73	440390	LINC02181	HGNC:53043
ENSG00000267685	63.75		NTF6B	HGNC:8026
ENSG00000261363	52.53			
ENSG00000268669	63.26			
ENSG00000260456	47.91	100506581	C16orf95	HGNC:40033
ENSG00000189052	64.89	93659	CGB5	HGNC:16452
ENSG00000073861	53.22	30009	TBX21	HGNC:11599
ENSG00000251018	37.64		HMMR-AS1	HGNC:49149
ENSG00000213030	64.67	94115	CGB8	HGNC:16453
ENSG00000038274	38.26	27430	MAT2B	HGNC:6905
ENSG00000285527	53.86			
ENSG00000261095	49.26	101928708		
ENSG00000261651	55.95			
ENSG00000006025	57.86	114881	OSBPL7	HGNC:16387
ENSG00000261697	48.10	101928682		
ENSG00000269706	63.81			
ENSG00000196337	63.63	94027	CGB7	HGNC:16451
ENSG00000283663	57.99			
ENSG00000239197	41.96			
ENSG00000283251	63.65			
ENSG00000258739	43.23		ENO1P2	HGNC:37943
ENSG00000243705	38.56			
ENSG00000280419	59.42			
ENSG00000259170	47.03	104613533		
ENSG00000131152	52.65			
ENSG00000183643	44.06	145858	C15orf32	HGNC:26549
ENSG00000270006	59.44	101928659		
ENSG00000268108	47.69			
ENSG00000162623	40.26	127253	TYW3	HGNC:24757
ENSG00000225950	57.01	4909	NTF4	HGNC:8024
ENSG00000103264	51.99	79791	FBXO31	HGNC:16510
ENSG00000268287	63.38			
ENSG00000258647	46.07		LINC00930	HGNC:48620
ENSG00000104848	58.18	3743	KCNA7	HGNC:6226
ENSG00000265675	51.51		RN7SL708P	HGNC:46724
ENSG00000104852	53.38	6625	SNRNP70	HGNC:11150
ENSG00000258676	46.25			
ENSG00000260337	39.26			
ENSG00000271763	50.57			
ENSG00000185442	44.69	400451	FAM174B	HGNC:34339
ENSG00000256325	37.61			
ENSG00000257181	35.69			
ENSG00000256664	37.59			
ENSG00000229943	34.13			
ENSG00000261213	30.35			
ENSG00000135678	41.46	1368	CPM	HGNC:2311
ENSG00000241673	52.71		RPS27P12	HGNC:35843
ENSG00000224127	49.80			
ENSG00000181789	48.18	22820	COPG1	HGNC:2236
ENSG00000162624	39.78	431707	LHX8	HGNC:28838
ENSG00000285590	38.47			
ENSG00000224012	51.48			
ENSG00000251998	36.63		RNU6-168P	HGNC:47131
ENSG00000273569	35.80			
ENSG00000283118	40.98			
ENSG00000270082	58.70			
ENSG00000279166	37.61			
ENSG00000269901	50.52			
ENSG00000238057	43.00	100303491	ZEB2-AS1	HGNC:37149
ENSG00000271679	41.93		LSM1P2	HGNC:49777
ENSG00000140941	47.50	81631	MAP1LC3B	HGNC:13352
ENSG00000253331	35.99			
ENSG00000254429	51.17			
ENSG00000259064	46.20			
ENSG00000253538	34.97			
ENSG00000279117	51.75			
ENSG00000275965	46.81			
ENSG00000254963	52.95			
ENSG00000241956	35.56	102546299		
ENSG00000272298	45.48			
ENSG00000199090	64.21	442900	MIR326	HGNC:31769
ENSG00000253954	49.83		HMGN1P38	HGNC:39422
ENSG00000258741	42.92		H2AZ2P1	HGNC:31026
ENSG00000149273	48.50	6188	RPS3	HGNC:10420
ENSG00000240484	44.54			
ENSG00000258562	47.79			
ENSG00000224149	52.82			
ENSG00000206999	39.81		RNU6-622P	HGNC:47585
ENSG00000260361	43.38			
ENSG00000208797	35.38	8944	SNORD73A	HGNC:10235
ENSG00000137968	36.99	204962	SLC44A5	HGNC:28524
ENSG00000270681	36.03			
ENSG00000258527	52.46		ASB9P1	HGNC:20972
ENSG00000249012	43.74			
ENSG00000258922	46.82			
ENSG00000189099	39.82	345062	PRSS48	HGNC:24635
ENSG00000274215	56.34			
ENSG00000275372	48.44			
ENSG00000273537	59.00			
ENSG00000272888	42.98		CHASERR	HGNC:48626
ENSG00000277444	24.36			
ENSG00000287115	58.09			
ENSG00000232606	37.84		LINC01412	HGNC:50704
ENSG00000261592	44.79			
ENSG00000140948	48.41	23174	ZCCHC14	HGNC:24134
ENSG00000250350	51.53			
ENSG00000226674	36.41	401014	TEX41	HGNC:48667
ENSG00000252544	39.58		RNU6-1282P	HGNC:48245
